DEPTH(ft),AZM(deg),BIT(in),DIFP(psi),EW(ft),Gamma(gapi),INC(deg),NS(ft),ROP(ft / min),RPM(rpm),SPP(psi),TPO(gal / min),TVD(ft),WOB(klbs),MSE1(ksi)
10706.5,228.5451613,6.13,163.42,-283.5956498,81.3888,88.70967742,-350.0594201,0.481666667,49.5,2825.81,254,10356.94146,11.5,0.38966106210076873
10707,228.5258065,6.13,163.63,-283.9710991,81.1486,88.7483871,-350.3892644,0.528333333,49.3,2825.69,254,10356.95542,12,0.4066028474094978
10707.5,228.5064516,6.13,167.99,-284.3465484,78.9648,88.78709677,-350.7191087,0.508333333,49.3,2830.3,254,10356.96938,12,0.4066028474094978
10708,228.4870968,6.13,181.89,-284.7219976,75.9779,88.82580645,-351.048953,0.485,49.4,2844.16,254,10356.98334,12.1,0.4099912044712436
10708.5,228.4677419,6.12,177.42,-285.0974469,79.8045,88.86451613,-351.3787974,0.51,49.5,2839.7,254,10356.9973,12,0.40793270047903474
10709,228.4483871,6.13,176.12,-285.4728962,81.2572,88.90322581,-351.7086417,0.526666667,49.7,2838.39,254,10357.01126,12,0.4066028474094978
10709.5,228.4290323,6.13,175.6,-285.8483454,79.9093,88.94193548,-352.038486,0.531666667,49.7,2837.22,254,10357.02522,12,0.4066028474094978
10710,228.4096774,6.13,171.94,-286.2237947,72.8557,88.98064516,-352.3683303,0.531666667,49.6,2834.16,254,10357.03918,11.9,0.40321449034775203
10710.5,228.3903226,6.13,175.99,-286.599244,64.3389,89.01935484,-352.6981746,0.535,49.7,2837.67,254,10357.05314,12,0.4066028474094978
10711,228.3709677,6.12,175.38,-286.9746933,60.7727,89.05806452,-353.028019,0.553333333,49.6,2837.41,254,10357.0671,12,0.40793270047903474
10711.5,228.3516129,6.13,174.76,-287.3501425,60.8735,89.09677419,-353.3578633,0.546666667,49.6,2836.77,254,10357.08106,11.8,0.3998261332860062
10712,228.3322581,6.13,190.76,-287.7255918,58.3638,89.13548387,-353.6877076,0.573333333,49.3,2852.92,254,10357.09502,11.9,0.40321449034775203
10712.5,228.3129032,6.13,208.81,-288.1010411,59.3599,89.17419355,-354.0175519,0.626666667,49.2,2870.72,254,10357.10898,11.9,0.40321449034775203
10713,228.2935484,6.13,209.89,-288.4764903,61.0506,89.21290323,-354.3473962,0.643333333,49.2,2871.99,254,10357.12294,12,0.4066028474094978
10713.5,228.2741935,6.13,201.68,-288.8519396,61.595,89.2516129,-354.6772406,0.633333333,49.2,2863.95,253,10357.1369,11.9,0.40321449034775203
10714,228.2548387,6.13,192.94,-289.2273889,60.2949,89.29032258,-355.0070849,0.626666667,49.3,2854.95,253,10357.15086,11.9,0.40321449034775203
10714.5,228.2354839,6.13,198,-289.6028381,60.7474,89.32903226,-355.3369292,0.655,49.1,2859.89,253,10357.16482,11.9,0.40321449034775203
10715,228.216129,6.13,193.46,-289.9782874,62.4393,89.36774194,-355.6667735,0.663333333,49.2,2855.88,253,10357.17878,11.8,0.3998261332860062
10715.5,228.1967742,6.13,184,-290.3537367,56.5577,89.40645161,-355.9966178,0.636666667,49.2,2845.98,253,10357.19274,11.8,0.3998261332860062
10716,228.1774194,6.13,187.54,-290.729186,54.435,89.44516129,-356.3264621,0.638333333,49.2,2849.52,253,10357.2067,11.8,0.3998261332860062
10716.5,228.1580645,6.13,202.73,-291.1046352,56.7707,89.48387097,-356.6563065,0.685,49,2864.83,253,10357.22066,11.9,0.40321449034775203
10717,228.1387097,6.13,207.54,-291.4800845,58.9624,89.52258065,-356.9861508,0.706666667,49.1,2869.68,253,10357.23462,11.8,0.3998261332860062
10717.5,228.1193548,6.13,190.97,-291.8555338,58.1442,89.56129032,-357.3159951,0.69,49.1,2852.92,253,10357.24858,11.8,0.3998261332860062
10718,228.1,6.13,191.07,-292.230983,58.1981,89.6,-357.6458394,0.663333333,49.3,2853.1,253,10357.26254,11.7,0.39643777622426035
10718.5,228.125,6.13,194.85,-292.6077377,57.6394,89.621875,-357.974504,0.665,49.3,2857.12,253,10357.25993,11.7,0.39643777622426035
10719,228.15,6.13,200.37,-292.9844923,52.5059,89.64375,-358.3031686,0.683333333,49.3,2862.82,253,10357.25731,11.8,0.3998261332860062
10719.5,228.175,6.13,205.19,-293.3612469,51.4479,89.665625,-358.6318332,0.656666667,49.2,2867.5,253,10357.25469,11.6,0.3930494191625145
10720,228.2,6.13,215.25,-293.7380015,53.4425,89.6875,-358.9604978,0.653333333,49.3,2877.52,254,10357.25207,11.9,0.40321449034775203
10720.5,228.225,6.13,210.66,-294.1147561,52.4641,89.709375,-359.2891624,0.635,49.3,2872.35,254,10357.24945,12,0.4066028474094978
10721,228.25,6.13,207.86,-294.4915108,56.2436,89.73125,-359.617827,0.6,49.4,2869.73,254,10357.24684,12,0.4066028474094978
10721.5,228.275,6.13,209.96,-294.8682654,59.5312,89.753125,-359.9464916,0.585,49.1,2872.15,254,10357.24422,12,0.4066028474094978
10722,228.3,6.13,209.59,-295.24502,56.9297,89.775,-360.2751562,0.583333333,49.3,2872.2,254,10357.2416,11.9,0.40321449034775203
10722.5,228.325,6.13,212.66,-295.6217746,53.2815,89.796875,-360.6038208,0.606666667,49.2,2874.8,254,10357.23898,11.8,0.3998261332860062
10723,228.35,6.13,180.82,-295.9985293,51.698,89.81875,-360.9324854,0.583333333,49.5,2843.03,255,10357.23636,11.2,0.37949599091553127
10723.5,228.375,6.13,176.25,-296.3752839,52.1515,89.840625,-361.26115,0.568333333,49.4,2838.02,255,10357.23374,12,0.4066028474094978
10724,228.4,6.13,143.86,-296.7520385,54.5067,89.8625,-361.5898146,0.543333333,49.7,2805.93,255,10357.23113,12.1,0.4099912044712436
10724.5,228.425,6.13,131.24,-297.1287931,53.1006,89.884375,-361.9184792,0.425,49.7,2793.48,255,10357.22851,12.4,0.42015627565648106
10725,228.45,6.13,138.2,-297.5055478,51.4286,89.90625,-362.2471438,0.34,49.7,2800.27,255,10357.22589,12.4,0.42015627565648106
10725.5,228.475,6.13,135.77,-297.8823024,53.46,89.928125,-362.5758084,0.303333333,49.9,2798,255,10357.22327,12.3,0.4167679185947353
10726,228.5,6.13,136.22,-298.259057,55.9925,89.95,-362.904473,0.293333333,49.9,2798.42,255,10357.22065,12.3,0.4167679185947353
10726.5,228.525,6.13,133.43,-298.6358116,55.2748,89.971875,-363.2331376,0.293333333,50,2795.64,255,10357.21804,12.4,0.42015627565648106
10727,228.55,6.13,122.85,-299.0125662,54.3639,89.99375,-363.5618022,0.278333333,50,2785.04,256,10357.21542,12.4,0.42015627565648106
10727.5,228.575,6.13,120.32,-299.3893209,56.2301,90.015625,-363.8904668,0.253333333,50,2782.48,256,10357.2128,12.5,0.4235446327182269
10728,228.6,6.13,122,-299.7660755,56.8189,90.0375,-364.2191314,0.241666667,49.9,2784.23,256,10357.21018,12.5,0.4235446327182269
10728.5,228.625,6.13,134,-300.1428301,55.6515,90.059375,-364.547796,0.25,49.8,2796.14,256,10357.20756,12.4,0.42015627565648106
10729,228.65,6.13,149.2,-300.5195847,56.3516,90.08125,-364.8764606,0.29,49.6,2811.37,256,10357.20495,12.5,0.4235446327182269
10729.5,228.675,6.13,164.11,-300.8963394,61.0718,90.103125,-365.2051252,0.34,49.6,2826.06,256,10357.20233,12.3,0.4167679185947353
10730,228.7,6.13,168.77,-301.273094,59.4836,90.125,-365.5337898,0.38,49.5,2830.84,256,10357.19971,12.1,0.4099912044712436
10730.5,228.725,6.13,165.91,-301.6498486,57.8972,90.146875,-365.8624544,0.416666667,49.6,2827.91,256,10357.19709,12.2,0.41337956153298944
10731,228.75,6.13,155.31,-302.0266032,56.9925,90.16875,-366.191119,0.431666667,49.6,2817.44,256,10357.19447,12.1,0.4099912044712436
10731.5,228.775,6.13,165.35,-302.4033578,54.3528,90.190625,-366.5197836,0.451666667,49.6,2827.56,256,10357.19186,12.1,0.4099912044712436
10732,228.8,6.13,169.62,-302.7801125,51.8115,90.2125,-366.8484482,0.493333333,49.5,2831.96,256,10357.18924,12,0.4066028474094978
10732.5,228.825,6.13,151.46,-303.1568671,52.0373,90.234375,-367.1771128,0.521666667,49.5,2813.38,256,10357.18662,12.1,0.4099912044712436
10733,228.85,6.13,127.92,-303.5336217,54.4252,90.25625,-367.5057774,0.48,49.5,2789.98,256,10357.184,12.2,0.41337956153298944
10733.5,228.875,6.13,136.88,-303.9103763,53.9067,90.278125,-367.834442,0.42,49.5,2799.2,256,10357.18138,12.2,0.41337956153298944
10734,228.9,6.13,159.32,-304.287131,53.7331,90.3,-368.1631066,0.416666667,49.5,2821.46,256,10357.17876,12.1,0.4099912044712436
10734.5,228.925,6.13,160.4,-304.6638856,58.0432,90.321875,-368.4917711,0.46,49.5,2822.28,256,10357.17615,12.1,0.4099912044712436
10735,228.95,6.13,121.58,-305.0406402,59.248,90.34375,-368.8204357,1.015,48.4,2698.59,255,10357.17353,6.4,0.21685485195173218
10735.5,228.975,6.13,242.97,-305.4173948,56.0674,90.365625,-369.1491003,0.93,47.5,2819.77,253,10357.17091,9.1,0.30834049261886914
10736,229,6.13,259.63,-305.7941494,57.5404,90.3875,-369.4777649,0.748333333,47.4,2836.64,253,10357.16829,8.9,0.3015637784953775
10736.5,229.025,6.13,259.6,-306.1709041,62.9596,90.409375,-369.8064295,0.633333333,47.6,2836.37,254,10357.16567,8.3,0.28123363612490265
10737,229.05,6.13,254.97,-306.5476587,63.9939,90.43125,-370.1350941,0.628333333,47.5,2831.75,254,10357.16306,8.2,0.2778452790631568
10737.5,229.075,6.13,251.82,-306.9244133,63.9708,90.453125,-370.4637587,0.646666667,47.5,2828.9,254,10357.16044,8.1,0.27445692200141103
10738,229.1,6.13,255.82,-307.3011679,67.1482,90.475,-370.7924233,0.665,47.4,2832.69,254,10357.15782,8.2,0.2778452790631568
10738.5,229.125,6.13,248.5,-307.6779226,70.9338,90.496875,-371.1210879,0.665,47.6,2825.55,254,10357.1552,7.7,0.2609034937544278
10739,229.15,6.13,258.07,-308.0546772,71.2152,90.51875,-371.4497525,0.673333333,47.5,2834.96,254,10357.15258,7.7,0.2609034937544278
10739.5,229.175,6.13,250.8,-308.4314318,68.1292,90.540625,-371.7784171,0.68,47.6,2827.47,254,10357.14997,7.6,0.25751513669268195
10740,229.2,6.13,243.61,-308.8081864,62.7838,90.5625,-372.1070817,0.676666667,47.7,2820.63,254,10357.14735,7.6,0.25751513669268195
10740.5,229.225,6.13,255.44,-309.184941,61.2662,90.584375,-372.4357463,0.688333333,47.7,2832.41,254,10357.14473,8.1,0.27445692200141103
10741,229.25,6.13,256.64,-309.5616957,64.0836,90.60625,-372.7644109,0.676666667,47.4,2833.51,254,10357.14211,8.5,0.2880103502483943
10741.5,229.275,6.13,252.9,-309.9384503,66.0652,90.628125,-373.0930755,0.63,47.5,2829.77,254,10357.13949,8.2,0.2778452790631568
10742,229.3,6.13,249.48,-310.3152049,66.9079,90.65,-373.4217401,0.621666667,47.3,2826.09,254,10357.13688,8.7,0.2947870643718859
10742.5,229.325,6.13,251.08,-310.6919595,63.7211,90.671875,-373.7504047,0.641666667,47.2,2827.73,253,10357.13426,8.9,0.3015637784953775
10743,229.35,6.13,261.19,-311.0687142,62.4621,90.69375,-374.0790693,0.628333333,47.3,2838.06,254,10357.13164,8.8,0.29817542143363174
10743.5,229.375,6.13,255.57,-311.4454688,59.7798,90.715625,-374.4077339,0.6,47.3,2832.3,254,10357.12902,8.7,0.2947870643718859
10744,229.4,6.13,251.72,-311.8222234,60.4959,90.7375,-374.7363985,0.6,47.4,2828.54,254,10357.1264,8.6,0.29139870731014006
10744.5,229.425,6.13,259.57,-312.198978,59.1076,90.759375,-375.0650631,0.618333333,47.3,2836.33,254,10357.12378,8.5,0.2880103502483943
10745,229.45,6.13,271.19,-312.5757327,60.7033,90.78125,-375.3937277,0.653333333,47.3,2848.36,254,10357.12117,8.9,0.3015637784953775
10745.5,229.475,6.13,289.31,-312.9524873,66.6977,90.803125,-375.7223923,0.728333333,47.1,2865.71,254,10357.11855,9.3,0.3151172067423609
10746,229.5,6.13,288.66,-313.3292419,72.3175,90.825,-376.0510569,0.768333333,47.1,2865.53,254,10357.11593,10.1,0.3422240632363273
10746.5,229.525,6.13,281.06,-313.7059965,74.5312,90.846875,-376.3797215,0.761666667,47.2,2857.58,254,10357.11331,10.4,0.3523891344215648
10747,229.55,6.13,289.27,-314.0827511,77.8798,90.86875,-376.7083861,0.776666667,47,2866.55,254,10357.11069,10.8,0.3659425626685481
10747.5,229.575,6.13,288.6,-314.4595058,80.2639,90.890625,-377.0370507,0.773333333,47.1,2865.28,253,10357.10808,11.1,0.3761076338537855
10748,229.6,6.13,290.12,-314.8362604,79.7113,90.9125,-377.3657153,0.751666667,47.1,2866.92,254,10357.10546,10.9,0.36933091973029386
10748.5,229.625,6.13,287.77,-315.213015,77.4971,90.934375,-377.6943799,0.763333333,47,2864.91,253,10357.10284,8.6,0.29139870731014006
10749,229.65,6.13,290.34,-315.5897696,80.3334,90.95625,-378.0230445,0.78,46.9,2867.13,253,10357.10022,3.6,0.12198085422284935
10749.5,229.675,6.13,286.82,-315.9665243,82.108,90.978125,-378.3517091,0.771666667,47,2863.57,253,10357.0976,3.5,0.11859249716110354
10750,229.7,6.13,287.82,-316.3432789,79.6512,91,-378.6803737,0.761666667,47,2865,253,10357.09499,3.5,0.11859249716110354
10750.5,229.6890625,6.13,276.21,-316.7225902,79.4109,90.99375,-379.0060576,0.755,46.9,2853.16,253,10357.088,3.6,0.12198085422284935
10751,229.678125,6.13,288.26,-317.1019016,76.2637,90.9875,-379.3317416,0.771666667,46.8,2865.5,254,10357.08102,4,0.1355342824698326
10751.5,229.6671875,6.13,283.01,-317.4812129,75.8258,90.98125,-379.6574255,0.781666667,46.8,2860.13,253,10357.07404,4.1,0.1389226395315784
10752,229.65625,6.13,292.35,-317.8605243,77.1974,90.975,-379.9831095,0.763333333,46.8,2869.76,253,10357.06706,3.9,0.13214592540808678
10752.5,229.6453125,6.13,273.47,-318.2398356,78.5366,90.96875,-380.3087935,0.746666667,46.9,2850.06,253,10357.06008,3.8,0.12875756834634097
10753,229.634375,6.13,283.25,-318.619147,78.8229,90.9625,-380.6344774,0.766666667,46.8,2860.14,253,10357.0531,4.1,0.1389226395315784
10753.5,229.6234375,6.13,284.65,-318.9984583,76.5927,90.95625,-380.9601614,0.775,46.8,2861.53,253,10357.04612,4.4,0.14908771071681587
10754,229.6125,6.13,286.72,-319.3777697,74.0658,90.95,-381.2858453,0.756666667,46.8,2863.88,253,10357.03914,4.6,0.15586442484030746
10754.5,229.6015625,6.13,290.87,-319.757081,73.4083,90.94375,-381.6115293,0.775,46.6,2867.81,253,10357.03216,4.6,0.15586442484030746
10755,229.590625,6.13,292.48,-320.1363924,72.9814,90.9375,-381.9372132,0.765,46.8,2869.31,253,10357.02517,4.3,0.14569935365507003
10755.5,229.5796875,6.13,280.73,-320.5157037,68.6163,90.93125,-382.2628972,0.746666667,46.8,2857.52,254,10357.01819,4,0.1355342824698326
10756,229.56875,6.13,286.08,-320.8950151,64.6003,90.925,-382.5885811,0.763333333,46.9,2862.73,254,10357.01121,4.1,0.1389226395315784
10756.5,229.5578125,6.13,283.8,-321.2743264,62.3873,90.91875,-382.9142651,0.765,46.9,2860.47,253,10357.00423,3.9,0.13214592540808678
10757,229.546875,6.13,283.96,-321.6536378,61.7204,90.9125,-383.239949,0.761666667,46.8,2860.72,253,10356.99725,3.8,0.12875756834634097
10757.5,229.5359375,6.13,280.77,-322.0329491,63.745,90.90625,-383.565633,0.785,46.9,2857.47,253,10356.99027,3.8,0.12875756834634097
10758,229.525,6.13,282.96,-322.4122605,64.5545,90.9,-383.891317,0.803333333,46.9,2859.62,253,10356.98329,4.2,0.14231099659332425
10758.5,229.5140625,6.13,283.85,-322.7915718,67.5661,90.89375,-384.2170009,0.8,46.8,2860.94,254,10356.97631,4.4,0.14908771071681587
10759,229.503125,6.13,297.68,-323.1708832,71.8426,90.8875,-384.5426849,0.773333333,46.8,2874.15,254,10356.96933,4.4,0.14908771071681587
10759.5,229.4921875,6.13,280.46,-323.5501945,73.5508,90.88125,-384.8683688,0.73,47,2857.58,254,10356.96234,3.9,0.13214592540808678
10760,229.48125,6.13,282.31,-323.9295059,73.9702,90.875,-385.1940528,0.748333333,46.8,2859.28,253,10356.95536,4.2,0.14231099659332425
10760.5,229.4703125,6.13,292.81,-324.3088172,73.7358,90.86875,-385.5197367,0.783333333,46.8,2869.63,253,10356.94838,4.3,0.14569935365507003
10761,229.459375,6.13,292.26,-324.6881286,76.2903,90.8625,-385.8454207,0.753333333,46.8,2868.92,253,10356.9414,4.2,0.14231099659332425
10761.5,229.4484375,6.13,285.2,-325.0674399,78.3613,90.85625,-386.1711046,0.761666667,46.9,2861.99,253,10356.93442,4.4,0.14908771071681587
10762,229.4375,6.13,286.82,-325.4467513,71.4591,90.85,-386.4967886,0.78,47.1,2863.85,253,10356.92744,4.1,0.1389226395315784
10762.5,229.4265625,6.13,276.08,-325.8260626,70.9441,90.84375,-386.8224725,0.763333333,47.1,2852.76,253,10356.92046,3.6,0.12198085422284935
10763,229.415625,6.13,270.02,-326.205374,73.0869,90.8375,-387.1481565,0.768333333,47.1,2846.77,253,10356.91348,3.9,0.13214592540808678
10763.5,229.4046875,6.13,282.8,-326.5846853,75.3052,90.83125,-387.4738405,0.798333333,46.9,2859.6,253,10356.90649,4.2,0.14231099659332425
10764,229.39375,6.13,283.88,-326.9639967,77.075,90.825,-387.7995244,0.8,46.8,2860.77,254,10356.89951,4.3,0.14569935365507003
10764.5,229.3828125,6.13,279.37,-327.343308,77.3872,90.81875,-388.1252084,0.778333333,46.8,2855.96,253,10356.89253,4.2,0.14231099659332425
10765,229.371875,6.13,284.53,-327.7226194,79.1447,90.8125,-388.4508923,0.775,46.8,2861.14,253,10356.88555,4.2,0.14231099659332425
10765.5,229.3609375,6.13,293.06,-328.1019307,77.3395,90.80625,-388.7765763,0.805,46.6,2870.43,253,10356.87857,4.4,0.14908771071681587
10766,229.35,6.13,284.13,-328.4812421,71.4708,90.8,-389.1022602,0.791666667,46.8,2860.86,253,10356.87159,4,0.1355342824698326
10766.5,229.3390625,6.13,206.31,-328.8605534,65.4984,90.79375,-389.4279442,0.773333333,46.3,2783.12,253,10356.86461,-0.1,0
10767,229.328125,6.13,165.06,-329.2398648,65.2952,90.7875,-389.7536281,1.206666667,48.7,2648.48,249,10356.85763,7.8,0.26429185081617357
10767.5,229.3171875,6.13,269.96,-329.6191761,71.3377,90.78125,-390.0793121,1.09,47.8,2753.37,247,10356.85065,10.7,0.3625542056068022
10768,229.30625,6.13,302.23,-329.9984875,71.13,90.775,-390.4049961,0.886666667,47.6,2785.61,247,10356.84366,11.1,0.3761076338537855
10768.5,229.2953125,6.13,295.44,-330.3777988,65.6879,90.76875,-390.73068,0.75,47.7,2778.49,247,10356.83668,10.8,0.3659425626685481
10769,229.284375,6.13,294.69,-330.7571102,66.1338,90.7625,-391.056364,0.71,47.7,2778.13,247,10356.8297,10.6,0.3591658485450564
10769.5,229.2734375,6.13,295.01,-331.1364215,63.5009,90.75625,-391.3820479,0.71,47.6,2778.53,247,10356.82272,10.3,0.349000777
10770,229.2625,6.13,284.97,-331.5157329,58.7439,90.75,-391.7077319,0.715,47.6,2768.5,247,10356.81574,10.4,0.3523891344215648
10770.5,229.2515625,6.13,281.03,-331.8950442,57.6926,90.74375,-392.0334158,0.726666667,47.6,2765,247,10356.80876,10.9,0.36933091973029386
10771,229.240625,6.13,298.3,-332.2743556,57.6619,90.7375,-392.3590998,0.743333333,47.5,2781.61,247,10356.80178,11.4,0.38627270503902295
10771.5,229.2296875,6.13,292.35,-332.6536669,61.4573,90.73125,-392.6847837,0.733333333,47.6,2775.32,247,10356.7948,11.3,0.38288434797727716
10772,229.21875,6.13,292.85,-333.0329783,66.1352,90.725,-393.0104677,0.723333333,47.4,2776.65,247,10356.78781,11.7,0.39643777622426035
10772.5,229.2078125,6.13,299.75,-333.4122896,71.1662,90.71875,-393.3361516,0.713333333,47.6,2783.23,247,10356.78083,11.4,0.38627270503902295
10773,229.196875,6.13,298.31,-333.791601,77.4081,90.7125,-393.6618356,0.69,47.5,2781.71,247,10356.77385,11.5,0.38966106210076873
10773.5,229.1859375,6.13,297.23,-334.1709123,80.5259,90.70625,-393.9875196,0.673333333,47.6,2780.18,247,10356.76687,11.4,0.38627270503902295
10774,229.175,6.13,300.92,-334.5502237,81.0293,90.7,-394.3132035,0.685,47.5,2784.23,247,10356.75989,11.9,0.40321449034775203
10774.5,229.1640625,6.13,299.36,-334.929535,84.9901,90.69375,-394.6388875,0.698333333,47.6,2782.22,247,10356.75291,11.7,0.39643777622426035
10775,229.153125,6.13,301.23,-335.3088464,85.9017,90.6875,-394.9645714,0.69,47.6,2784.5,247,10356.74593,11.8,0.3998261332860062
10775.5,229.1421875,6.13,299.59,-335.6881577,81.5244,90.68125,-395.2902554,0.691666667,47.4,2783.09,247,10356.73895,12.1,0.4099912044712436
10776,229.13125,6.13,315.44,-336.0674691,84.0569,90.675,-395.6159393,0.66,47.5,2798.58,247,10356.73197,11.7,0.39643777622426035
10776.5,229.1203125,6.13,298.23,-336.4467804,88.9319,90.66875,-395.9416233,0.611666667,47.6,2781.39,248,10356.72498,11.6,0.3930494191625145
10777,229.109375,6.13,308.29,-336.8260918,89.538,90.6625,-396.2673072,0.638333333,47.3,2791.74,247,10356.718,11.8,0.3998261332860062
10777.5,229.0984375,6.13,298.64,-337.2054032,90.9002,90.65625,-396.5929912,0.67,47.4,2781.87,247,10356.71102,11.9,0.40321449034775203
10778,229.0875,6.13,301.2,-337.5847145,91.3946,90.65,-396.9186751,0.655,47.4,2784.47,247,10356.70404,12.2,0.41337956153298944
10778.5,229.0765625,6.13,299.41,-337.9640259,93.0462,90.64375,-397.2443591,0.661666667,47.3,2783,247,10356.69706,12.3,0.4167679185947353
10779,229.065625,6.13,299.06,-338.3433372,93.4214,90.6375,-397.5700431,0.666666667,47.4,2782.41,247,10356.69008,12.2,0.41337956153298944
10779.5,229.0546875,6.13,303.19,-338.7226486,87.3786,90.63125,-397.895727,0.658333333,47.4,2786.53,247,10356.6831,11.9,0.40321449034775203
10780,229.04375,6.13,303.99,-339.1019599,88.5048,90.625,-398.221411,0.645,47.4,2787.45,247,10356.67612,11.8,0.3998261332860062
10780.5,229.0328125,6.13,301.37,-339.4812713,92.3909,90.61875,-398.5470949,0.64,47.4,2784.78,248,10356.66914,11.8,0.3998261332860062
10781,229.021875,6.13,302.47,-339.8605826,93.5677,90.6125,-398.8727789,0.633333333,47.5,2785.73,247,10356.66215,11.8,0.3998261332860062
10781.5,229.0109375,6.13,302.96,-340.239894,91.9902,90.60625,-399.1984628,0.65,47.4,2785.92,247,10356.65517,11.8,0.3998261332860062
10782,229,6.13,303,-340.6192053,88.2773,90.6,-399.5241468,0.661666667,47.4,2786.24,247,10356.64819,11.7,0.39643777622426035
10782.5,228.9790323,6.13,299.47,-340.9927892,87.7063,90.5983871,-399.8564136,0.658333333,47.4,2782.55,247,10356.64339,11.6,0.3930494191625145
10783,228.9580645,6.13,303.79,-341.3663731,90.2765,90.59677419,-400.1886804,0.651666667,47.4,2787.09,247,10356.63859,11.5,0.38966106210076873
10783.5,228.9370968,6.13,299.97,-341.739957,89.9875,90.59516129,-400.5209473,0.646666667,47.4,2783.72,247,10356.63379,11.8,0.3998261332860062
10784,228.916129,6.13,306.02,-342.1135409,91.501,90.59354839,-400.8532141,0.651666667,47.4,2789.35,247,10356.62899,11.6,0.3930494191625145
10784.5,228.8951613,6.13,302.94,-342.4871248,92.4338,90.59193548,-401.1854809,0.658333333,47.4,2786.28,247,10356.62419,11.9,0.40321449034775203
10785,228.8741935,6.13,300.33,-342.8607087,89.4291,90.59032258,-401.5177477,0.643333333,47.4,2783.53,247,10356.61939,11.6,0.3930494191625145
10785.5,228.8532258,6.13,303.64,-343.2342926,84.9378,90.58870968,-401.8500146,0.636666667,47.5,2786.89,247,10356.61459,11.6,0.3930494191625145
10786,228.8322581,6.13,293.4,-343.6078765,90.3149,90.58709677,-402.1822814,0.631666667,47.6,2777.05,247,10356.60979,11.3,0.38288434797727716
10786.5,228.8112903,6.13,300.82,-343.9814604,93.1358,90.58548387,-402.5145482,0.646666667,47.5,2783.95,247,10356.60499,11.3,0.38288434797727716
10787,228.7903226,6.13,303.89,-344.3550443,92.7674,90.58387097,-402.846815,0.665,47.5,2787.55,247,10356.60019,11.1,0.3761076338537855
10787.5,228.7693548,6.13,301.87,-344.7286282,96.9086,90.58225806,-403.1790818,0.651666667,47.4,2784.52,247,10356.59539,11.4,0.38627270503902295
10788,228.7483871,6.13,303.55,-345.1022121,99.682,90.58064516,-403.5113487,0.631666667,47.7,2787.25,247,10356.59059,11.2,0.37949599091553127
10788.5,228.7274194,6.13,304.54,-345.475796,96.2379,90.57903226,-403.8436155,0.625,47.6,2787.63,248,10356.58579,11.4,0.38627270503902295
10789,228.7064516,6.13,304.74,-345.8493799,90.0344,90.57741935,-404.1758823,0.635,47.6,2788.46,247,10356.58099,11.4,0.38627270503902295
10789.5,228.6854839,6.13,304.32,-346.2229639,84.8637,90.57580645,-404.5081491,0.645,47.7,2787.49,247,10356.57619,11.5,0.38966106210076873
10790,228.6645161,6.13,304.74,-346.5965478,83.6682,90.57419355,-404.840416,0.653333333,47.5,2787.5,247,10356.57139,11.6,0.3930494191625145
10790.5,228.6435484,6.13,301.68,-346.9701317,87.5689,90.57258065,-405.1726828,0.645,47.6,2784.84,247,10356.5666,11.8,0.3998261332860062
10791,228.6225806,6.13,301.97,-347.3437156,89.0272,90.57096774,-405.5049496,0.646666667,47.5,2785.11,247,10356.5618,12,0.4066028474094978
10791.5,228.6016129,6.13,305.66,-347.7172995,88.6591,90.56935484,-405.8372164,0.628333333,47.4,2789.46,247,10356.557,11.6,0.3930494191625145
10792,228.5806452,6.13,304.88,-348.0908834,89.0826,90.56774194,-406.1694833,0.615,47.6,2788.3,247,10356.5522,11.3,0.38288434797727716
10792.5,228.5596774,6.13,305.38,-348.4644673,85.5929,90.56612903,-406.5017501,0.631666667,47.5,2788.71,247,10356.5474,11.7,0.39643777622426035
10793,228.5387097,6.13,303.67,-348.8380512,84.383,90.56451613,-406.8340169,0.625,47.6,2786.65,247,10356.5426,11.7,0.39643777622426035
10793.5,228.5177419,6.13,299.94,-349.2116351,89.5213,90.56290323,-407.1662837,0.631666667,47.7,2783.17,247,10356.5378,11.9,0.40321449034775203
10794,228.4967742,6.13,292.4,-349.585219,91.1793,90.56129032,-407.4985506,0.65,47.8,2775.63,247,10356.533,11.9,0.40321449034775203
10794.5,228.4758065,6.13,414.35,-349.9588029,90.9323,90.55967742,-407.8308174,0.66,47.4,2897.45,245,10356.5282,10.5,0.3557774914833106
10795,228.4548387,6.12,235.8,-350.3323868,91.9729,90.55806452,-408.1630842,0.461666667,48.3,2718.93,248,10356.5234,9.8,0.3331450387245451
10795.5,228.433871,6.13,300.72,-350.7059707,92.8463,90.55645161,-408.495351,0.495,47.7,2784.4,247,10356.5186,11.3,0.38288434797727716
10796,228.4129032,6.13,303.76,-351.0795546,89.6278,90.55483871,-408.8276178,0.725,47.6,2786.98,247,10356.5138,11.3,0.38288434797727716
10796.5,228.3919355,6.13,308.46,-351.4531385,86.0736,90.55322581,-409.1598847,0.663333333,47.7,2791.84,247,10356.509,11,0.37271927679203964
10797,228.3709677,6.13,305.79,-351.8267224,87.3682,90.5516129,-409.4921515,0.67,47.8,2789.18,247,10356.5042,10.8,0.3659425626685481
10797.5,228.35,6.13,296.63,-352.2003063,89.8804,90.55,-409.8244183,0.68,47.7,2780.05,247,10356.4994,10.9,0.36933091973029386
